"SHARKNAME","SHARKSEX_TRACKNUMBER","DATE","TIME","BOAT","LATITUDE","LONGITUDE","HABITAT_TYPE","OWNER","DATATYPE","DAY","MONTH","YEAR","SPECIES_COMMON","SPECIES_SCIENTIFIC"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 10:35:00,NA,-34.69844,19.40595,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 10:40:00,NA,-34.69653,19.40957,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 10:45:00,NA,-34.69718,19.40803,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 10:50:00,NA,-34.69796,19.40665,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 10:55:00,NA,-34.69831,19.40363,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 11:00:00,NA,-34.6972,19.40141,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 11:05:00,NA,-34.69744,19.40294,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 11:10:00,NA,-34.69757,19.40348,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 11:15:00,NA,-34.69682,19.40654,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 11:20:00,NA,-34.69609,19.40857,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 11:25:00,NA,-34.69567,19.40983,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 11:30:00,NA,-34.69529,19.41111,"ISLR3","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 11:35:00,NA,-34.69497,19.41246,"ISLR3","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 11:40:00,NA,-34.69368,19.41523,"ISLR3","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 11:45:00,NA,-34.69423,19.41327,"ISLR3","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 11:50:00,NA,-34.69508,19.41115,"ISLR3","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 11:55:00,NA,-34.69555,19.41069,"ISLR3","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 12:00:00,NA,-34.6959,19.40917,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 12:05:00,NA,-34.6961,19.40622,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 12:10:00,NA,-34.69628,19.40566,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 12:15:00,NA,-34.69643,19.40421,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 12:20:00,NA,-34.69529,19.40599,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 12:25:00,NA,-34.69473,19.40743,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 12:30:00,NA,-34.69456,19.4085,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 12:35:00,NA,-34.69495,19.4089,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 12:40:00,NA,-34.69565,19.40722,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 12:45:00,NA,-34.69506,19.40794,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 12:50:00,NA,-34.69469,19.40782,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 12:55:00,NA,-34.69439,19.40879,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 13:00:00,NA,-34.9413,19.40917,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 13:05:00,NA,-34.69385,19.40895,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 13:10:00,NA,-34.69391,19.40892,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 13:15:00,NA,-34.69436,19.40941,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 13:20:00,NA,-34.69431,19.40961,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 13:25:00,NA,-34.69387,19.41027,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 13:30:00,NA,-34.69366,19.41083,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 14:00:00,NA,-34.69385,19.40597,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 14:05:00,NA,-34.69457,19.4046,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 14:10:00,NA,-34.69424,19.40561,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 14:15:00,NA,-34.69397,19.40616,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 14:20:00,NA,-34.69429,19.40753,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 14:25:00,NA,-34.69328,19.40969,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 14:30:00,NA,-34.69398,19.40874,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 14:35:00,NA,-34.69313,19.40844,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 14:40:00,NA,-34.69297,19.40909,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 14:45:00,NA,-34.69366,19.40715,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 14:50:00,NA,-34.6935,19.40599,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 14:55:00,NA,-34.69344,19.40679,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 15:00:00,NA,-34.69328,19.40915,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 15:05:00,NA,-34.69461,19.4088,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 15:10:00,NA,-34.69545,19.40909,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 15:15:00,NA,-34.69598,19.40692,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 15:20:00,NA,-34.69594,19.40503,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 15:25:00,NA,-34.69509,19.40393,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 15:30:00,NA,-34.69484,19.40275,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 15:35:00,NA,-34.69501,19.40178,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 15:40:00,NA,-34.69503,19.40067,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 15:45:00,NA,-34.69504,19.39884,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 15:50:00,NA,-34.69486,19.39836,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 15:55:00,NA,-34.69396,19.39869,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 16:00:00,NA,-34.69368,19.39924,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T8",2013-06-29,1899-12-31 16:05:00,NA,-34.69382,19.40008,"ISLR2","TOWNER","ACOUSTICTAG","29","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 09:10:00,NA,-34.69543,19.40423,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 09:15:00,NA,-34.6965,19.4024,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 09:20:00,NA,-34.69621,19.40507,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 09:25:00,NA,-34.69593,19.40609,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 09:30:00,NA,-34.69577,19.40659,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 09:40:00,NA,-34.69658,19.4047,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 09:45:00,NA,-34.69609,19.40231,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 09:50:00,NA,-34.69595,19.40221,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 09:55:00,NA,-34.69569,19.40166,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 10:00:00,NA,-34.69575,19.40015,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 10:05:00,NA,-34.69631,19.4007,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 10:10:00,NA,-34.69629,19.40065,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 10:15:00,NA,-34.69683,19.40079,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 10:20:00,NA,-34.69641,19.401,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 10:25:00,NA,-34.69632,19.40099,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 10:30:00,NA,-34.69629,19.40184,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 10:35:00,NA,-34.6958,19.40292,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 10:40:00,NA,-34.69575,19.40256,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 10:45:00,NA,-34.69582,19.40255,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 10:50:00,NA,-34.69597,19.40244,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 10:55:00,NA,-34.69588,19.40295,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 11:00:00,NA,-34.696,19.40431,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 11:05:00,NA,-34.69623,19.40432,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 11:10:00,NA,-34.696,19.4035,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 11:15:00,NA,-34.69641,19.40158,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 11:20:00,NA,-34.69655,19.40112,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 11:25:00,NA,-34.69675,19.40045,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 11:30:00,NA,-34.6968,19.40036,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 11:35:00,NA,-34.69692,19.40062,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 11:45:00,NA,-34.69744,19.40055,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 11:50:00,NA,-34.69486,19.40165,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 11:55:00,NA,-34.69389,19.40271,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 12:00:00,NA,-34.69447,19.4023,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 12:05:00,NA,-34.69393,19.40419,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 12:10:00,NA,-34.69418,19.4057,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 12:15:00,NA,-34.69387,19.40764,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 12:20:00,NA,-34.69352,19.40038,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 12:35:00,"X",-34.69826,19.41884,"ISLR3","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 12:40:00,"X",-34.69284,19.4193,"ISLR3","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 12:45:00,"X",-34.69387,19.41964,"ISLR3","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 12:50:00,"X",-34.69239,19.42078,"ISLR3","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 12:55:00,"X",-34.69127,19.42169,"ISLR3","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 13:00:00,"X",-34.69251,19.4224,"ISLR3","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 13:20:00,"X",-34.69178,19.42095,"ISLR3","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 13:25:00,"X",-34.69249,19.42024,"ISLR3","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 13:30:00,"X",-34.69281,19.41884,"ISLR3","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 13:55:00,"X",-34.69349,19.40894,"ISLR3","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 14:00:00,"X",-34.6942,19.4077,"ISLR3","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 14:05:00,NA,-34.69458,19.40501,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 14:10:00,NA,-34.69446,19.40112,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 14:15:00,NA,-34.69487,19.40035,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 14:20:00,NA,-34.69524,19.39199,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 14:25:00,NA,-34.69555,19.40218,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 14:30:00,NA,-34.69549,19.40262,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 14:35:00,NA,-34.69616,19.40287,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 14:40:00,NA,-34.69621,19.40254,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 14:45:00,NA,-34.69459,19.40488,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 14:55:00,NA,-34.69519,19.40446,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"PAUL","WSM5 T9",2013-06-30,1899-12-31 15:00:00,NA,-34.69617,19.40128,"ISLR2","TOWNER","ACOUSTICTAG","30","06","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"KINGFISH","WSF8 T1",2013-10-09,1899-12-31 07:55:00,NA,-34.63683,19.41425,"INS PR","TOWNER","ACOUSTICTAG","09","10","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"KINGFISH","WSF8 T1",2013-10-09,1899-12-31 08:00:00,NA,-34.63742,19.41217,"INS PR","TOWNER","ACOUSTICTAG","09","10","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"KINGFISH","WSF8 T1",2013-10-09,1899-12-31 08:05:00,NA,-34.63714,19.41375,"INS PR","TOWNER","ACOUSTICTAG","09","10","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"KINGFISH","WSF8 T1",2013-10-09,1899-12-31 08:10:00,NA,-34.637,19.41444,"INS PR","TOWNER","ACOUSTICTAG","09","10","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"KINGFISH","WSF8 T1",2013-10-09,1899-12-31 08:15:00,NA,-34.63814,19.41491,"INS PR","TOWNER","ACOUSTICTAG","09","10","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"KINGFISH","WSF8 T1",2013-10-09,1899-12-31 08:20:00,NA,-34.63843,19.41496,"INS PR","TOWNER","ACOUSTICTAG","09","10","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"KINGFISH","WSF8 T1",2013-10-09,1899-12-31 08:25:00,NA,-34.63842,19.41862,"INS PR","TOWNER","ACOUSTICTAG","09","10","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"KINGFISH","WSF8 T1",2013-10-09,1899-12-31 08:30:00,NA,-34.6386,19.41942,"INS PR","TOWNER","ACOUSTICTAG","09","10","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"KINGFISH","WSF8 T1",2013-10-09,1899-12-31 08:35:00,NA,-34.63895,19.41842,"INS PR","TOWNER","ACOUSTICTAG","09","10","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"KINGFISH","WSF8 T1",2013-10-09,1899-12-31 08:40:00,NA,-34.63959,19.41727,"INS PR","TOWNER","ACOUSTICTAG","09","10","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
"KINGFISH","WSF8 T1",2013-10-09,1899-12-31 08:45:00,NA,-34.63014,19.41684,"INS PR","TOWNER","ACOUSTICTAG","09","10","2013","WHITE SHARK","CARCHARODON CARCHARIAS"
